trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.08,2415.4,0,0,57.1,1.16,轮动
20260514,39.83,3086.9,1,1,42.9,1.95,轮动
20260515,1.82,35.0,0,0,28.6,0.36,轮动
20260518,1.3,31.3,0,0,42.9,-0.05,轮动
20260519,1.02,22.2,0,0,28.6,-0.41,轮动
