trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,77.28,22100.3,1,1,70.0,3.77,轮动
20260514,0.27,18936.3,0,0,10.0,-2.54,轮动
20260515,0.5,195.8,0,0,10.0,-0.75,轮动
20260518,2.13,142.9,0,0,30.0,0.37,轮动
20260519,2.22,128.5,0,0,20.0,0.54,轮动
