trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,23.33,5609.4,0,0,55.0,2.45,轮动
20260514,6.14,6083.6,0,1,10.0,1.21,轮动
20260515,60.46,61.4,1,2,30.0,4.53,轮动
20260518,85.45,68.2,1,2,65.0,5.37,分歧期
20260519,325.31,76.6,3,5,85.0,8.38,启动期
