trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,7.82,6110.3,0,0,29.4,0.86,轮动
20260514,0.73,5954.9,0,0,5.9,-1.22,轮动
20260515,3.55,57.0,0,0,11.8,0.78,轮动
20260518,31.44,49.7,1,1,17.6,2.43,轮动
20260519,12.16,41.2,0,0,70.6,1.32,轮动
