trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,19.62,24283.2,0,0,72.7,3.15,轮动
20260514,0.8,22339.1,0,0,9.1,-0.8,轮动
20260515,9.9,217.0,0,1,63.6,2.31,轮动
20260518,71.29,184.8,1,3,63.6,5.27,分歧期
20260519,87.54,277.6,1,2,81.8,6.07,分歧期
