trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,106.96,13999.5,1,1,90.9,4.79,轮动
20260514,0.06,11653.7,0,0,0.0,-3.82,轮动
20260515,3.73,103.2,0,0,36.4,0.66,轮动
20260518,4.13,124.6,0,0,27.3,1.28,轮动
20260519,5.21,90.5,0,0,45.5,1.1,轮动
20260520,3.19,88.6,0,0,27.3,0.59,轮动
