trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,28.35,8378.3,0,1,48.4,3.83,轮动
20260514,18.96,8979.0,0,1,25.0,3.7,轮动
20260515,13.63,91.8,0,0,39.1,2.96,轮动
20260518,28.44,88.5,0,2,26.6,4.79,轮动
20260519,89.7,72.9,2,3,64.1,6.72,启动期
20260520,11.11,75.7,0,1,20.3,3.27,轮动
