trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,73.61,6850.3,1,3,32.6,5.88,轮动
20260514,31.73,5725.3,1,1,9.3,2.76,轮动
20260515,11.35,74.8,0,0,27.9,2.9,轮动
20260518,9.77,66.1,0,0,30.2,2.4,轮动
20260519,15.78,49.7,0,1,46.5,3.24,轮动
20260520,10.18,51.7,0,0,30.2,2.76,轮动
