trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,23.16,27661.0,0,0,44.0,2.79,轮动
20260514,1.39,23993.4,0,0,4.0,-0.34,轮动
20260515,1.26,295.8,0,0,4.0,0.01,轮动
20260518,6.5,207.4,0,0,24.0,1.2,轮动
20260519,17.72,157.6,0,0,64.0,2.27,轮动
