trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,129.45,39528.7,1,2,66.7,5.77,轮动
20260514,413.26,47313.3,3,4,37.5,8.7,启动期
20260515,39.94,568.9,1,1,16.7,3.97,轮动
20260518,11.33,352.0,0,1,20.8,3.12,轮动
20260519,98.51,364.6,1,2,70.8,5.9,分歧期
