trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,78.36,21914.1,1,2,52.9,5.14,轮动
20260514,46.38,21802.1,1,2,13.7,4.96,轮动
20260515,13.44,210.9,0,2,17.6,4.25,轮动
20260518,49.74,149.3,1,1,29.4,6.47,轮动
20260519,175.99,143.1,3,4,70.6,9.07,启动期
