trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,4.54,866.3,0,0,57.1,0.49,轮动
20260514,57.8,2145.8,1,1,57.1,3.03,轮动
20260515,0.14,16.1,0,0,0.0,-2.13,轮动
20260518,1.78,10.7,0,0,28.6,0.31,轮动
20260519,3.87,9.8,0,0,71.4,0.68,轮动
