trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,34.93,10407.5,0,1,88.2,3.27,轮动
20260514,1.28,11461.0,0,0,11.8,-0.69,轮动
20260515,12.03,105.2,0,1,35.3,2.76,轮动
20260518,103.58,105.2,1,3,41.2,5.3,分歧期
20260519,17.99,88.3,0,0,70.6,2.63,轮动
