trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,426.61,106907.2,3,8,74.6,10.42,启动期
20260514,5.31,102920.9,0,0,5.6,2.09,轮动
20260515,12.9,915.3,0,2,19.7,3.92,轮动
20260518,217.26,777.1,3,4,77.5,10.43,启动期
20260519,151.95,799.7,2,5,81.7,7.88,启动期
