trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,14.04,9701.6,0,0,25.7,1.46,轮动
20260514,104.59,13616.3,1,2,48.6,5.72,轮动
20260515,25.67,103.6,1,1,14.3,2.54,轮动
20260518,6.24,105.1,0,0,17.1,1.66,轮动
20260519,17.31,85.1,0,0,62.9,2.37,轮动
20260520,29.85,25.5,1,1,17.4,2.36,轮动
