trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,74.9,8874.3,1,2,42.9,3.48,轮动
20260514,17.76,8947.8,0,1,25.0,3.21,轮动
20260515,21.55,102.5,0,0,60.0,3.33,轮动
20260518,336.56,131.0,1,4,90.0,8.0,分歧期
20260519,42.23,100.7,1,1,25.0,3.13,轮动
20260520,18.16,130.2,0,1,55.0,2.68,轮动
