trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,1.88,16764.6,0,0,5.3,-0.21,轮动
20260514,84.18,20351.1,0,1,84.2,3.89,轮动
20260515,0.76,167.4,0,0,5.3,-1.27,轮动
20260518,2.09,139.1,0,0,10.5,0.02,轮动
20260519,16.48,124.9,0,0,84.2,1.43,轮动
20260520,58.45,141.3,1,1,52.6,3.39,轮动
