trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,138.53,36109.7,0,3,90.0,5.37,轮动
20260514,0.38,40203.3,0,0,10.0,-2.2,轮动
20260515,0.48,339.6,0,0,10.0,-0.93,轮动
20260518,9.77,272.6,0,0,70.0,2.15,轮动
20260519,36.5,272.0,0,1,66.7,3.68,轮动
