trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,1.77,1986.8,0,0,22.2,-0.12,轮动
20260514,0.26,1803.5,0,0,0.0,-1.76,轮动
20260515,1.27,14.3,0,0,22.2,0.02,轮动
20260518,47.69,11.8,1,1,77.8,3.61,轮动
20260519,7.42,16.2,0,0,77.8,1.53,轮动
