trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,53.82,27489.8,0,2,62.5,5.11,轮动
20260514,44.81,32099.0,1,1,19.4,4.84,轮动
20260515,9.66,302.4,0,1,20.8,2.57,轮动
20260518,43.42,258.3,1,2,33.3,5.61,轮动
20260519,122.53,299.8,1,6,73.6,7.77,分歧期
