trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,10.51,5966.5,0,0,45.5,1.89,轮动
20260514,1.11,5677.1,0,0,18.2,-1.0,轮动
20260515,1.12,60.1,0,0,18.2,-0.01,轮动
20260518,12.27,42.1,0,1,72.7,2.88,轮动
20260519,12.47,42.4,0,0,63.6,3.29,轮动
