trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.98,15261.1,0,0,36.4,1.16,轮动
20260514,0.66,14451.7,0,0,9.1,-1.47,轮动
20260515,0.37,136.5,0,0,0.0,-1.05,轮动
20260518,0.89,113.1,0,0,9.1,-0.27,轮动
20260519,6.38,110.4,0,0,63.6,1.22,轮动
