trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,72.83,8910.3,0,1,63.6,4.65,轮动
20260514,35.89,7973.0,0,1,27.3,3.52,轮动
20260515,11.09,72.2,0,0,36.4,2.63,轮动
20260518,120.83,82.2,1,2,63.6,5.78,分歧期
20260519,22.72,62.1,0,0,59.1,3.67,轮动
