trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,65.74,4020.4,1,1,46.2,3.44,轮动
20260514,5.63,4805.8,0,0,23.1,1.44,轮动
20260515,2.24,39.7,0,0,23.1,0.25,轮动
20260518,39.13,43.2,1,2,30.8,3.27,轮动
20260519,6.43,39.0,0,0,46.2,1.3,轮动
