trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,67.33,9494.7,0,1,78.3,3.53,轮动
20260514,1.58,9110.1,0,0,4.3,-0.19,轮动
20260515,7.33,80.4,0,0,30.4,1.05,轮动
20260518,61.14,91.2,1,2,47.8,4.48,轮动
20260519,245.36,108.9,3,4,56.5,7.89,启动期
