trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,22.19,6262.4,0,1,40.9,2.85,轮动
20260514,1.53,7338.2,0,0,4.5,-0.03,轮动
20260515,49.88,65.4,1,1,40.9,3.36,轮动
20260518,2.2,68.0,0,0,9.1,0.08,轮动
20260519,20.66,53.9,0,0,86.4,2.27,轮动
