trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,3.91,3251.8,0,0,23.1,0.4,轮动
20260514,239.35,3964.8,2,2,76.9,7.02,启动期
20260515,1.07,30.6,0,0,15.4,-0.4,轮动
20260518,0.37,31.1,0,0,0.0,-1.1,轮动
20260519,8.76,24.3,0,0,53.8,1.87,轮动
