trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,11.93,9948.0,0,0,40.0,1.6,轮动
20260514,0.98,9263.1,0,0,6.7,-0.99,轮动
20260515,8.85,111.9,0,2,26.7,2.35,轮动
20260518,7.45,126.6,0,0,26.7,2.01,轮动
20260519,17.93,97.8,0,0,80.0,2.77,轮动
