trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,48.67,19567.7,0,2,73.7,4.76,轮动
20260514,32.39,19331.5,1,1,13.2,3.0,轮动
20260515,7.42,162.4,0,0,23.7,1.57,轮动
20260518,39.96,144.3,0,2,63.2,4.51,轮动
20260519,55.38,145.0,0,1,86.8,4.86,轮动
