trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,2.35,1515.7,0,1,12.5,0.43,轮动
20260514,3.76,1781.8,0,0,37.5,0.37,轮动
20260515,0.67,14.1,0,0,12.5,-0.66,轮动
20260518,2.02,16.8,0,0,37.5,0.28,轮动
20260519,4.87,11.6,0,1,50.0,1.51,轮动
20260520,6.55,15.7,0,0,75.0,1.75,轮动
