trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,89.16,5405.7,1,1,87.5,4.57,轮动
20260514,0.29,6695.6,0,0,0.0,-1.7,轮动
20260515,0.49,52.3,0,0,12.5,-1.17,轮动
20260518,19.4,44.5,0,1,50.0,2.15,轮动
20260519,4.12,38.1,0,0,50.0,1.11,轮动
