trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,609.26,94006.5,4,12,84.3,12.53,启动期
20260514,19.29,100380.3,0,2,8.4,4.57,轮动
20260515,81.55,877.7,1,6,31.3,7.74,分歧期
20260518,433.24,831.1,5,14,75.9,14.32,发酵期
20260519,391.55,848.4,5,11,80.7,13.02,发酵期
