trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,13.51,5000.0,0,2,54.5,2.41,轮动
20260514,0.44,4629.6,0,0,0.0,-1.33,轮动
20260515,17.87,41.0,0,2,27.3,2.46,轮动
20260518,2.63,32.9,0,1,18.2,0.85,轮动
20260519,13.31,35.3,0,0,72.7,2.97,轮动
