trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,17.29,5791.7,0,0,48.1,1.71,轮动
20260514,12.24,5703.5,0,0,29.6,1.47,轮动
20260515,3.71,50.6,0,0,11.1,0.61,轮动
20260518,10.88,52.4,0,0,37.0,2.27,轮动
20260519,14.03,44.9,0,0,48.1,2.24,轮动
