trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,51.98,48344.9,0,3,78.4,5.01,轮动
20260514,8.92,51416.5,0,0,9.8,2.3,轮动
20260515,123.77,617.4,2,5,64.7,7.34,启动期
20260518,23.85,546.1,0,3,39.2,5.05,轮动
20260519,177.86,490.7,3,5,64.7,8.62,启动期
