trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,49.13,17648.4,0,1,84.8,4.35,轮动
20260514,7.48,16574.5,0,1,9.1,1.83,轮动
20260515,74.64,188.5,1,2,63.6,5.79,分歧期
20260518,48.6,188.3,0,4,45.5,6.05,轮动
20260519,115.9,191.5,1,2,60.6,6.98,分歧期
