trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,14.29,3222.4,0,0,52.6,1.05,轮动
20260514,2.61,3203.3,0,0,10.5,0.02,轮动
20260515,0.94,33.7,0,0,5.3,-0.49,轮动
20260518,2.27,26.1,0,0,5.3,0.23,轮动
20260519,12.38,20.0,0,0,68.4,1.26,轮动
20260520,2.69,22.5,0,0,15.8,0.26,轮动
