trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,9.67,1882.0,0,0,58.3,1.07,轮动
20260514,34.73,2490.5,1,1,16.7,1.79,轮动
20260515,0.43,21.7,0,0,0.0,-0.65,轮动
20260518,6.77,22.3,0,1,41.7,1.85,轮动
20260519,59.51,20.0,1,1,75.0,4.32,轮动
