trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,10.25,2087.3,0,0,100.0,1.48,轮动
20260514,0.51,2098.5,0,0,14.3,-1.85,轮动
20260515,16.17,35.2,0,1,42.9,1.74,轮动
20260518,5.19,28.2,0,0,71.4,1.44,轮动
20260519,58.17,36.2,1,1,100.0,4.07,轮动
