trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,62.82,13913.5,0,2,32.1,4.05,轮动
20260514,6.66,15651.3,0,0,14.3,0.87,轮动
20260515,32.85,151.2,0,1,28.6,5.0,轮动
20260518,29.84,103.5,0,1,39.3,4.38,轮动
20260519,47.15,104.5,0,2,64.3,5.0,轮动
