trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,8.18,16607.6,0,0,100.0,1.51,轮动
20260514,0.14,14097.5,0,0,0.0,-2.49,轮动
20260515,0.01,131.8,0,0,0.0,-4.58,轮动
20260518,0.54,88.0,0,0,20.0,-1.03,轮动
20260519,37.39,91.5,0,1,100.0,3.51,轮动
