trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.01,8214.6,0,0,50.0,1.52,轮动
20260514,4.8,9424.1,0,1,16.7,-0.62,轮动
20260515,0.66,71.0,0,0,16.7,-0.43,轮动
20260518,0.26,65.1,0,0,0.0,-0.75,轮动
20260519,4.85,68.9,0,1,66.7,1.63,轮动
