trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,21.79,2035.6,0,1,55.6,2.59,轮动
20260514,3.14,2115.0,0,0,11.1,0.12,轮动
20260515,6.54,17.7,0,0,35.3,1.06,轮动
20260518,5.48,17.3,0,0,38.9,0.48,轮动
20260519,12.58,16.0,0,0,61.1,1.78,轮动
20260520,1.48,14.1,0,0,5.6,0.03,轮动
