trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,11.22,4797.4,0,1,83.3,2.52,轮动
20260514,0.12,4641.0,0,0,0.0,-2.78,轮动
20260515,0.74,48.1,0,0,16.7,-0.26,轮动
20260518,5.39,41.7,0,0,66.7,1.83,轮动
20260519,7.11,46.8,0,0,100.0,1.8,轮动
