trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,312.46,39294.4,3,8,74.7,9.31,启动期
20260514,13.41,34707.0,0,1,14.5,3.73,轮动
20260515,13.61,317.3,0,1,22.9,4.22,轮动
20260518,29.16,263.4,0,2,43.4,5.06,轮动
20260519,113.79,243.5,1,4,60.2,9.25,分歧期
