trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,452.84,198913.0,9,13,72.6,10.57,启动期
20260514,235.54,224811.2,5,10,21.5,10.29,启动期
20260515,174.0,2371.8,6,9,31.9,10.69,发酵期
20260518,168.41,1876.6,4,8,48.1,9.86,分歧期
20260519,249.87,2042.6,6,14,68.9,10.0,发酵期
