trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,804.15,288198.7,15,34,78.5,12.57,启动期
20260514,314.38,322984.1,8,19,25.2,10.91,启动期
20260515,102.61,3201.5,4,7,24.3,10.41,分歧期
20260518,183.28,2412.7,4,18,42.5,9.85,分歧期
20260519,312.71,2380.0,8,25,70.6,10.05,发酵期
