trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,167.11,6558.1,2,3,37.5,5.52,启动期
20260514,5.94,6834.6,0,0,18.8,0.95,轮动
20260515,3.45,58.0,0,0,12.5,0.63,轮动
20260518,0.8,61.1,0,0,6.2,-0.49,轮动
20260519,6.33,43.3,0,0,43.8,0.89,轮动
