trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,119.58,4462.2,0,2,88.9,5.06,轮动
20260514,1.33,3992.9,0,0,22.2,-0.46,轮动
20260515,3.14,33.6,0,0,33.3,0.92,轮动
20260518,6.99,31.7,0,0,55.6,2.22,轮动
20260519,7.72,32.2,0,1,66.7,1.89,轮动
