trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,51.67,40376.3,0,2,75.0,4.95,轮动
20260514,5.98,38973.9,0,1,8.3,1.46,轮动
20260515,15.77,392.1,0,0,33.3,3.46,轮动
20260518,24.09,376.8,0,1,50.0,4.4,轮动
20260519,44.4,428.7,0,1,66.7,4.42,轮动
