trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,9.35,3555.3,0,0,46.2,1.18,轮动
20260514,8.4,4672.2,0,0,38.5,1.53,轮动
20260515,4.96,50.9,0,1,30.8,1.23,轮动
20260518,21.8,51.2,0,1,30.8,2.86,轮动
20260519,11.54,44.0,0,1,69.2,2.3,轮动
