trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,338.31,79033.9,8,16,57.8,10.9,启动期
20260514,244.94,78766.0,8,13,26.0,10.01,启动期
20260515,142.61,783.7,3,13,40.1,9.42,分歧期
20260518,186.16,677.6,6,14,40.6,10.66,发酵期
20260519,201.67,702.3,6,15,64.9,10.32,发酵期
