trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,5.71,3456.6,0,0,50.0,1.91,轮动
20260514,46.18,3441.9,0,2,50.0,4.45,轮动
20260515,5.39,28.8,0,1,50.0,2.26,轮动
20260518,3.08,22.9,0,1,37.5,1.01,轮动
20260519,6.07,18.5,0,1,62.5,1.68,轮动
