trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,62.16,5448.8,0,2,50.0,4.54,轮动
20260514,3.2,5126.4,0,0,18.8,0.28,轮动
20260515,4.76,44.7,0,0,25.0,0.82,轮动
20260518,22.54,41.8,0,1,31.2,2.68,轮动
20260519,54.81,43.4,1,1,62.5,3.4,轮动
