trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.57,2911.9,0,0,66.7,1.37,轮动
20260514,4.62,5369.8,0,0,66.7,0.55,轮动
20260515,0.28,39.0,0,0,16.7,-2.25,轮动
20260518,0.57,30.1,0,0,16.7,-0.79,轮动
20260519,5.77,23.5,0,0,100.0,1.29,轮动
