trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,59.72,16055.8,1,1,57.1,3.32,轮动
20260514,0.32,11263.8,0,0,0.0,-1.14,轮动
20260515,0.59,110.6,0,0,14.3,-0.93,轮动
20260518,3.63,107.1,0,1,42.9,1.14,轮动
20260519,7.19,109.2,0,0,85.7,1.67,轮动
