trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,4.58,616.3,0,0,50.0,1.03,轮动
20260514,1.31,660.0,0,0,33.3,-0.66,轮动
20260515,0.63,6.7,0,0,16.7,-0.4,轮动
20260518,2.71,7.1,0,0,50.0,0.75,轮动
20260519,1.15,5.6,0,0,33.3,0.0,轮动
