trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,45.03,8738.6,0,0,81.5,4.11,轮动
20260514,56.01,11339.0,1,2,18.5,4.26,轮动
20260515,81.16,112.2,1,2,29.6,5.35,分歧期
20260518,132.85,98.1,2,3,59.3,6.5,分歧期
20260519,441.85,96.4,4,6,81.5,9.64,分歧期
