trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,277.23,56554.1,2,9,76.0,8.83,启动期
20260514,14.44,61234.8,0,2,12.0,4.35,轮动
20260515,30.12,643.0,0,3,33.3,5.44,轮动
20260518,29.34,532.9,0,3,48.0,5.71,轮动
20260519,110.0,507.1,1,4,68.0,7.43,分歧期
