trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,492.66,233766.2,3,19,82.1,10.37,启动期
20260514,13.15,238530.0,0,1,7.9,4.05,轮动
20260515,48.18,2325.7,1,3,27.8,6.69,轮动
20260518,420.57,1827.3,6,18,70.9,16.34,启动期
20260519,468.06,1995.0,9,21,86.8,13.28,启动期
