trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,75.96,824.5,1,1,66.7,4.5,轮动
20260514,67.62,1070.4,1,1,55.6,4.15,轮动
20260515,16.84,8.2,1,1,22.2,0.91,轮动
20260518,40.12,5.3,1,1,66.7,3.18,轮动
20260519,46.29,5.5,1,1,88.9,3.2,轮动
20260520,53.53,10.1,1,1,66.7,4.6,轮动
