trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,95.4,10140.7,1,1,72.0,4.03,轮动
20260514,1.62,10871.0,0,0,4.0,0.0,轮动
20260515,59.16,108.8,1,1,52.0,4.21,轮动
20260518,63.73,98.0,1,2,40.0,5.16,轮动
20260519,21.7,97.4,0,0,64.0,3.24,轮动
