trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,8.55,1576.3,0,0,62.5,1.64,轮动
20260514,0.9,1580.1,0,0,12.5,-0.62,轮动
20260515,25.79,18.9,1,1,37.5,1.92,轮动
20260518,1.96,15.4,0,0,37.5,0.2,轮动
20260519,3.29,13.1,0,0,50.0,0.73,轮动
