trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,108.56,27666.6,1,1,70.8,4.6,轮动
20260514,1.02,25765.8,0,0,4.2,-0.96,轮动
20260515,42.42,247.8,1,1,20.8,3.5,轮动
20260518,24.83,205.1,0,1,58.3,4.11,轮动
20260519,161.94,201.8,2,2,87.5,6.03,启动期
